name,reviews,ratings
The General,"There are some hilarious impossible stunts that Keaton gets into here.  There is a lot of amazing train stunt work and the scale of production is grand.  

In 1861 Johnnie Gray is a train engineer.  He loves his train, ""The General,"" and Annabelle Lee.  They won't let him fight in the Civil War because he's needed as an engineer.  People tell Annabell he's a coward and she won't speak to him until he's in uniform.  A year later, Union spies have captured the General and kidnapped annabell intent on recking havoc on the South.  Johnnie comes to the rescue.",4.5
The General,Keatons' wonderful physicality and perpetual hangdog expression make it a joy to watch if you can overlook that we're cheering on the Confederacy.,4.0
The General,"I'm not a Buster Keaton fan, but one has to admit that the direction and cinematography in this hundred year old silent feature are exemplary, far ahead of anything produced at the time. I watched this in the cleaned up, colourised version, with expertly placed sound effects. It was as if David Lean had been at the helm (not least when the steam train crashes off the wooden bridge into the river below). Keaton is physically adept and almost entirely unfunny. The acting generally is surprisingly naturalistic.",3.0
The General,"""The General"" is a picture that tells a tall tale in a way that only Keaton can do. It's his magnum opus, that proves his mastery of his craft on all levels from the focused story, to the magnetic performances and set pieces, to the glorious music and amazing direction from co-directors, (Keaton and Bruckman). This a timeless classic of a sprawling epic tale that elevates, innovates the medium. Whilst showing off the talent of an amazing artist.",4.0
The General,Buster Keatons best film in my opinion I loved it. Slapstick lovers must see this film.,5.0
The General,Unbelievably coordinated man. Incredible feats. Still remember seeing scenes as a young kid and being stunned.,5.0
The General,"Gah. This did not age well. Considering that the main character would have owned or would have been working towards owning a slave and that the leading woman's character probably did own slaves, this movie is just about as entertaining as a feel-good comedy about a Nazi fighting the English. 

It doesn't help that Buster Keaton is no Charlie Chaplin. While the action is fairly consistent, the comedy is not. It's a hint of slapstick thrown in every now and again, hardly something to guffaw at.",1.0
The General,"This is remarkably impressive work. Keaton's ability to visualize scenes of great complexity and realism and then get them to physically manifest before the camera while simultaneously acting and giving some of the most impressive physical performances ever must be appreciated by true fans of cinema; or art in general, really.
I wasn't sure how I would take this film at first. It can be a real stretch to relate to and really appreciate films from this long ago in a way comparable to how they were for their time and that generation. Yeah, a lot of the prat falls verge on the corny, or do cross that line. But then there's the startling ease with which Keaton moves about the train; pulling himself back onto it, jumping or falling off, walking along the edge as it barrels along. 
The scene of the train crashing into the river as the bridge collapses has to be among the most impressive effects/scenes of its time. 
I found this often funny, from the physical humor to the saluting scene at the very end. That scene's very specific type of visual humor has been copied and used to great effect by comedy acts, writers, directors actors from Chaplin to The Three Stooges to Allen in the 70's. 3.8 stars",4.0
The General,"The General was a film way ahead of its time. Buster Keaton does a phenomenal performance  as the film's protagonist as he is charismatic and often ignorant of what is going on around him leading to plenty of laughs. With the film being related to trains, the film has numerous train related jokes that are very appropriate for this film that can be very hysterical.  It should be noted that Buster Keaton was a talented man. Good actor, writer, director, and even a stuntman. He did his own stunts in The General that are not only impressive but excellent as well. His stunts were special and effective. The General is one of the funniest, artistic, and greatest films ever made.",5.0
The General,The best silent comedy there is. I think it's Buster Keaton's finest film.,5.0
Ghostbusters,everythign went off cliff 1989 wow basic comedies in 80s are some of best ever and this one is friggin epic    if you ever wondered what got into your ex girlfriend now u know lol lol,5.0
Ghostbusters,"This had several genuinely funny moments, and top to bottom I found it entertaining enough, but at the same time I just wasn't wowed. I'd liken my reaction towards this, to the one I had towards The Goonies. Had I seen this movie when it came out and had some nostalgic connection to it, I'd probably like it a lot more.

Nonetheless, I saw it now, and thought it was just solid. Nothing more or less. Sigourney Weaver was pretty hot here IMO.",3.0
Ghostbusters,I think what the modern day adaptations miss out on is the real scare factor the original offered audiences. Still a Halloween staple for me.,5.0
Ghostbusters,"Fun movie even to this day. Actors are great, humor lands.",4.0
Ghostbusters,"One of the first movies I remember seeing in the theater, and I was completely smitten. A film that hasn't gotten tired or boring, this movie is fun every time I watch it. Excellent cast, great writing, awesome effects, and a fun storyline make this a comedy-action masterpiece.",5.0
Ghostbusters,It was a landmark comedy on its release and has aged really well. Adored it then and still love it to this day. One of the most memorable comedy movies of the eighties and that's a very high accolade considering it was such a golden era for film. A classic.,5.0
Ghostbusters,Great fun. A true classic,4.0
Ghostbusters,Ótimo. Seria melhor se tivesse mais desenvolvimento de personagens e subtramas.,4.0
Ghostbusters,"Dan Aykroyd, Bill Murray, Herold Ramis, Ernie Hudson, Annie Potts play their roles well! Dan Aykroyd and Herold Ramis wrote the best movie franchise in ghoulish history! 1984 was a great time! Ray Parker Jr. theme song ""Ghostbusters"" was a smash hit! And in my personal collection of 45 RPM records!",5.0
Ghostbusters,Still a classic no matter what age you watch it at.,4.5
Ghostbusters,"A fun blend of special effects and comedy charmed with Bill Murray's appearance. It ranges from cheesy action to emotional scenes and it all adds up to a fun, entertaining, high tech (in the 80s) and a little bit corny and  spooky sci - fi movie.",4.0
Ghostbusters,"I just wanna say this is arguably the best comedy ever made even if the jokes aren't that funny anymore the presence ghostbusters has to pop culture is non negotiable. And the Speical effects are still amazing, 5 and half though because if I'm being honest first 20 is a little boring",4.5
Ghostbusters,Sensational and very funny movie :),5.0
Ghostbusters,"Pretty great! Kinda overrated, it goes on for a bit too long and there are some other movies that deserve way more recognition than this one, but it still holds up and it pretty good, 8.3/10",4.0
Ghostbusters,"""If there's something strange in your neighborhood who you gonna call? GHOSTBUSTERS!!!!!",4.5
Ghostbusters,Definitely an 80's icon!,4.0
Ghostbusters,Great Sci-Fi Comedy. 8.1/10,4.0
Ghostbusters,"Ghostbusters is a certified hood classic undoubtedly. It's a masterpiece of cinema, Ivan Reitman was a genius. Solid 10/10",5.0
Ghostbusters,An absolute classic! And for good reason,4.5
Ghostbusters,"It's a movie about middle aged friends working together for whatever they can make because regardless of what they get, they're protecting the world.",5.0
Girls Trip,"Ignore the negative reviews, this movie was so fun and enjoyable! I laughed so hard and this movie could not have casted its lead actresses any better than they did. Tiffany Haddish is a comedic star whose scenes I couldn't wait to see and I really really loved Jada, Regina, and Latifah's poise and grace in their roles. I also loved that the plot keeps up with struggles faced by couples in today's times and loved the message towards how hurtful celebrity gossip/paparazzi is because it's something that needs huge change still. It's a movie worth seeing and thoroughly enjoyable.",5.0
Girls Trip,I love this movie it never gets old it's so funny I look forward to another movie we need a girls trip 2 movie with the same actors,5.0
Girls Trip,"i never usually laugh by myself at movies but i was in my room CACKLING to this movie, it was so funny to watch and instantly one of my favs! i need a sequel!",5.0
Girls Trip,Hilarious!  This is one of the funniest movies I have ever seen!,5.0
Girls Trip,"Surprisingly funny! I thought this was going to be your regular running of the mill chick flick, far from it. Super hilarious and a really raunchy comedy.",3.0
Girls Trip,"Weak, crass, and fraught with platitudes!",0.5
Girls Trip,"I'm sure I'm not by myself, when I say this, but in each character, I experience something.  It needs to be Girl's Trip 2!!!! Excellent...",5.0
Girls Trip,"Funny movie, but the characters are not enough charm",3.0
Girls Trip,"""Girls Trip is a hilarious movie! It's about four friends who go to New Orleans for a wild weekend, and it's a blast. The cast, including Queen Latifah and Tiffany Haddish, is hilarious, and the chemistry between them is off the charts. It's a feel-good movie that'll have you laughing and dancing in your seat. If you're lookin' for a movie to watch with your girls, then this is the one for you, sis!""",3.5
Girls Trip,I love this movie!! Thanks!!!,3.5
Girls Trip,Awesome!!!!!!!!!!!!!!yeah,5.0
Girls Trip,"Great movie, And a good cast, It was so crazy, and hilarious😂",4.0
Girls Trip,excellent movie to watch,5.0
Girls Trip,girls trip is a funny movie. I am loving it.,5.0
Girls Trip,"Girls Trip is a hilarious and heartwarming comedy that celebrates sisterhood, friendship, and the joy of living life to the fullest",5.0
Girls Trip,"These grosser gags may put some off, but most will cry with laughter. When these four share the screen, sparks fly and the chemistry is perfect.",4.0
Girls Trip,"Hilarious with refreshingly raunchy humor!

Director Malcolm D. Lee's comedy Girls Trip (2017) is exactly what you think it'll be and it's a blast. Four best friends have grown distant and bored, so they take a flight to New Orleans for sex, alcohol, and a rekindled friendship. Lee's direction lets the ladies' performance take the forefront and provide all the funny moments. Writers Erica Rivinoja, Tracy Oliver, and Kenya Barris create a simple story of female friendship, forgiveness, dependence, honesty, maturity, and moving on from bad relationships. Girls Trip has the most shocking and outrageous jokes, I was aghast by the grapefruit joke, but can also be tenderly sincere. I loved Girls Trip.

Editor Paul Millspaugh generally cuts very slickly around scenes, but it can get confusing or awkwardly cut in all the comedy chaos. Girls Trip does not feel like 122 minutes with its ultra fast pace. Cinematographer Greg Gardiner has a cute medium and close-up shooting style. I didn't care for the ugly digital look of Girls Trip, but the camera work is pretty creative for a contemporary comedy. Production designer Keith Brian Burns creates sleek modern bar and festival sets for the Essence Fest and utilizes New Orleans' party city vibes. Composer David Newman brings lively music for Girls Trip, but the soundtrack from the live performances is particularly fun.

Regina Hall is drop dead gorgeous, hilarious, and heartfelt in her lead actress role as bestselling author and television hostess Ryan Pierce. I adore Regina Hall for her effortlessly funny delivery and bubbly personality. She's so sweet and lovable with her signature lively and earnest acting. I love that Girls Trip is a lead actress part for Hall. She's a scream in Girls Trip with a surprisingly touching sense of drama as well.

Queen Latifah is very sincere and fun as the gossip tabloid journalist Sasha Franklin. She's a riot and comes across as a natural comedic force. Jada Pinkett Smith lets loose as the nurse and mother Lisa Miller Cooper. I'm glad she could be playful and absurd like the other ladies in a pleasantly energetic performance. Jada looks beautiful and is quite funny. Tiffany Haddish steals the movie as her filthy mouthed, loud, and loyal friend Dina. She's truly unhinged and hilarious with no filter at all. She's very pretty and likable. What a delightful leading cast of fantastic actresses.

Larenz Tate is nice and supportive as Ne-Yo's bassist Julian. He has a considerate rapport and natural chemistry with Regina Hall's Ryan. Mike Colter is surprisingly sleazy and underhanded as the selfish cheater Steward Pierce. Kate Walsh is really leaning into the cringe inducing comedy as awkward agent Elizabeth Davelli. Kofi Siriboe is funny as the handsome young man Malik, who Jada likes. Deborah Ayorinde is sexy as Stewart's mistress Simone. Lara Grice pulls off an astonished face as the advertiser Bethany. Mike Epps' snake oil salesman, who sells Tiffany absinthe feels very New Orleans, if you've ever been. I liked the cameos from P. Diddy, Common, De-Yo, Mariah Carey, Faith Evans, MC Lyte, Estelle, Mase, and Ava DuVernay.

In all, Girls Trip is a raunchy riot with ridiculously lurid sex jokes and endearing characters brought to life by a lovable cast of actresses.",4.0
Girls Trip,"How can you not watch a movie that was nominated for Best Ensemble at the AARP's Movies for Grownups Awards? 

While Girls Trip does move in a new direction for representation and has a fun main cast, it's still mostly a twist on the Hangover/Grown Ups formula. In fact, it's like Grown Ups in more ways than one, because both have humor based around peeing where you're not supposed to; not one but two characters manage to piss over pssarsby on Bourbon Street. It makes it's way over into gross-out humor more often than you'd expect, but the chemistry of the main group is undeniable and the script doesn't forget about its themes of close friendship even though most of the supporting characters are either forgettable or caricatures that will likely age poorly. Still, you can say that the ability of the film to surprise audiences alone is make it worth your while, and the story is well-structured overall - good character development, nice payoffs to most of the arcs, pretty sincere affection compared to most buddy flicks of the past few years, and Tiffany Haddish bumping up the voltage on her taser before handing it off to her friend. (2.5/5)",2.5
Girls Trip,The best acting performance from Tiffany Haddish!,5.0
Girls Trip,"Engraçadinho, só porque eu amo muito Latifah, as dificuldades de quatro mulheres na meia-idade, seus problemas e frustrações, relatados de maneira exagerada, divertida, cômica e caótica... Nada inovador, mas passa bem o tempo, o que foi aquela chuva dourada gente, e a cena de sexo oral na toranja, fantástico, ela viajando chapada foi Hilário… As únicas coisas que me incomodam nesses filmes são a rixa feminina, desnecessária e triste, um final lindo, mulheres valorizem se…",3.0
"Good Morning, Vietnam","Robin Williams' performance is outstanding, to the extent that even though the story lacks some dramatic elements, the entire piece can still radiate a sense of freshness like the air after rain.",3.5
"Good Morning, Vietnam","For me, this was his BEST movie character. It was very much his wild, outrageous energy that made the movie.",5.0
"Good Morning, Vietnam",A great comedy with serious notes. Great cast great performances and direction.,5.0
"Good Morning, Vietnam","This one was alright, but just not for me.",3.0
"Good Morning, Vietnam","Well paced with a beautiful performance by Robin Williams, worth watching.",3.5
"Good Morning, Vietnam","This is Robin Williams movie. A vechile to showcase his talents.
Aside from that, the story skims over some complex yet important issues, which is disappointing.",3.5
"Good Morning, Vietnam","Another exceptional movie for Robin Williams and one of his top 5 best movies for sure!  Forest Whitaker was so great in this too and his supporting acting was very key to this movie's nice success.  Especially the bike chase scene as it is so funny riding that bike with zero wheels and just on the rims!  Plus the bike is much too small for his good size.  Such a good actor he is in so many roles over the years.    

It made me sad watching this again today finally after so many yrs gone by as it is hard knowing how good Williams was and then came his suicide death many yrs ago.  He is thoroughly missed!  

Not sure if you can call this a war movie or to call it a regular drama movie set during war times but it clearly is war themed!

To the odd very few people who have yet to see this...what is the wait?!  This is exceptionally directed and they just do not make nearly as many movies to this grand caliber anymore!  9 out of 10!  (All DAY LONG!)

May 14/23.",4.5
"Good Morning, Vietnam","Much of the humor in this film hasn't aged very well (a lot of it is referential, and the 'style' of humor didn't really connect with me), but it's still worth watching for being one of the only Vietnam war movies that doesn't just give a token shot at humanizing the Vietnamese but actually spends some time on it. That, and of course the amazing performance by Robin Williams.",2.5
"Good Morning, Vietnam","Wasn't to sure about some of the storyline and plot that went on, but still superb film, loved robin Williams as the main character, very funny indeed, certainly worth a watch, although the older you are the more you will appreciate it",4.0
"Good Morning, Vietnam","annoying, too long, meh.",3.0
"Good Morning, Vietnam",Robin Williams is allowed to be Robin Williams and tell a story.,4.0
"Good Morning, Vietnam",Awesome movie. Robin Williams at his best. So entertaining and fun,4.5
"Good Morning, Vietnam",The funniest R-rated Robin Williams movie about radio airwaves!!!!!!!!!!!!!!!!!! LOL.,5.0
"Good Morning, Vietnam","Simply put, amazing, engaging, a real roller coaster ride. And it couldn't have been what it was if not for the unique talent of the late Robin Williams...",5.0
"Good Morning, Vietnam","In this movie Levinson with his non-binding direction offers to Robin Williams the perfect stage to unleash his irreverent, rapid-fire comedy. And this is not to the detriment of a proper plot development, as the relationships between the characters change remarkably during the movie. Laughs are guaranteed, but sometimes they are bitter...it's Vietnam after all. Yet it remains an unambitious movie.",4.0
"Good Morning, Vietnam","Arguably the best performance from Robin Williams, ""Good Morning, Vietnam"" serves as an over-the-top maniac comedy that has a surprisingly moving story. The present action is usually more shocking and unexpected when compared to other war movies, though it is done very well. The comedy is top-notch and is sure to get quite a few laughs thanks to the stellar performance of its star Robin Williams.",4.5
"Good Morning, Vietnam","This movie is based on the true story of an US Air Force man transferred from Crete to Vietnam in 1965 to be the new DJ of the US Army radio station, and when he goes on the air for the first time, he refuses to follow the dull format of the previous DJ or play the dull music that had been played. In the movie, the new DJ is in fact encouraged by his fellow enlisted soldiers to play contemporary pop music from Motown and The Beach Boys and engage in rapid-fire comedy patter. Various military people all laugh at the new DJ's verbal antics, but as might be expected, the military higher-ups are not pleased with the new DJ's irreverent program.

A good potential idea, but poorly utilized. Robin Williams' routine was reportedly ad-libbed, but his comedy routine failed to be funny. The soldiers are all shown laughing, but one gets the idea that they do so because that is what they were hired to do. Rapid-fire comedy and silly verbal antics can be hilarious, but Williams was simply dull and boring, as if he wasn't sure exactly what he was supposed to do. I didn't bother to finish the film; what I saw of it shouted that it was going to be standard and clichéd, and what good is it to watch a comedian who is not funny?

I wonder what the real-life DJ was like. He certainly must have been funnier.",1.0
"Good Morning, Vietnam","A mediocre movie by the late Robin Williams, okay for its worth!",3.0
"Good Morning, Vietnam","Williams' radio host bits are a bit much and make it feel like about 30 mins of the movie is one of his stand up sets. Starting to see him broaden his range, though, which will portend some great stuff to come.",3.0
"Good Morning, Vietnam","Much of the humor in this film hasn't aged very well (a lot of it is referential, and the 'style' of humor didn't really connect with me), but it's still worth watching for being one of the only Vietnam war movies that doesn't just give a token shot at humanizing the Vietnamese but actually spends some time on it. That, and of course the amazing performance by Robin Williams.",2.5
The Graduate,"Some say it is a classic film, a comedy yet why would Elaine want to be with Ben!? This film does not make sense. There is no reason for their relationship to work. A love conquers all sure but they could both find other people in time. Does not hold up and not sure it ever did.",1.5
The Graduate,"Something that I noticed in the first scene form Ben's room is that he is kinda lonely and has to do whatever his parents tell him to do something that stands out to me about what Nichol's did for the opening 
of the film and his characterization of Ben, is that doesn't get to do what he wants. That's why he doesn't 
like his parents a lot is because his parents have him do what they want him to do and not what he wants",2.5
The Graduate,"Mrs. Robinson Asks Benjamin to drive her home. Mrs. Robinson, then proceeds to make Benjamin come wait inside while Mr. Robinson gets home. Mrs. Robinson offers Benjamin a drink, but Benjamin rejects a drink, Mrs. Robinson starts to act flirty and gives Benjamin a drink. Mrs. Robinson goes upstairs and tells Benjamin to come up. Benjamin says no I have to go now this is really weird, Mrs. Robinson starts saying some freaky things to Benjamin and he feels uncomfortable and wants to go home all the sudden Mrs. Roberts, and go to the bathroom and ask Benjamin to come upstairs and give her her purse. When Benjamin comes upstairs to the room to get the purse, Mrs. Robinson comes in naked and chest door, and then Benjamin runs out and goes downstairs.",4.5
The Graduate,Something that stood out to me in The graduate is how formal they talked back then and now in modern society we use a lot more slang or a lot relax talking mannerisms it shows how much respect has fallen from then and another thing is the main character was very quick to marry someone that he had only gon out with once from what I seen,3.0
The Graduate,"One visual motif that often recurs in The Graduate is the use of water. I believe that the director often shows water surrounding Ben in order to show how he feels as if he is drowning from all of the pressure and stress in his life. An example of this would be in the beginning of the movie, when there is a close up scene of Ben sitting in front of his fish tank. Another example would be later in the film when Ben dives underwater to avoid hearing his parents speak about where he spends his afternoons. In both of these cases, Ben is under a lot of pressure and emotionally feels as if he is sinking, showing how the use of water is symbolic.",4.0
The Graduate,"I think the ending of the movie was a good closing. Nichols depicts Ben as finding the one thing he had been looking for throughout the movie. Ben found a sense of direction and a goal after college through Elaine. Although it isn't necessarily a happy ending, to Ben it's a fresh start and a new opportunity with Elaine. They also understand the severity of the situation, as they drive away in the bus, and have a moment looking at each other after they both leave their old lives.",3.5
The Graduate,In the first scene the director tries to make Ben seem very lonesome and having many problems within his mind and making different scenarios in his head of the future and when he goes downstairs to meet his family the camera work is very close up and unstable making the audience feel what Ben feels which is very anxious and closed in he's being pulled around being asked questions he has no answer to very chaotic.,4.0
The Graduate,"""The Graduate"" is a really cool movie from a long time ago, like in the 1960s. It's about a guy named Benjamin who just finished college, but he's kind of lost and doesn't know what to do with his life. Then he meets Mrs. Robinson, who is older and kind of mysterious, and they start a complicated relationship. The movie has great music, and it's all about growing up and figuring out who you are. It's a classic that people still watch today because it's funny and has a cool ending.",4.0
The Graduate,In the scene where Ben is trying to leave the Robinson house where he is trying to leave the purse in a open area Mrs Robinson  keeping telling Ben to hand it to her but eventually he just sets in on the bed and Mrs Robinson slides in and I think they wanted to make Ben a insistent personé because he continues to leave the house and the situation,3.0
The Graduate,"In The Graduate, I found it interesting how they filmed Ben in most shots. Frequently, Ben was shadowed by something such as his parents, Ms.Robinson, the car, etc. I think this is supposed to represent the way Ben has always lived. He's always been overshadowed by people like his parents and Ms. Robinson. It's a super interesting way to represent/depict Ben.",4.5
The Graduate,"I really enjoyed this film, it's revolutionary for its time. In the final moments of this film, the weight of Ben's decision is seen in the way he seems to be pondering his decision. He is seen as happy in the heat of the moment, but slowly his face falls, as if the weight of this decision is catching up with him. This ending is slightly happy, Ben gets what he wants but he doesn't know if it was worth it. Elaine is likely going to lose her family, and Ben has no car. Ben made a very quick decision to marry Elaine, but does he really want her? Does Ben even know Elaine? He will be with her for likely the rest of his life and he barely knows her.",4.5
The Graduate,"The final shots were kind of awkward, especially the bus scene. I feel like it represents the shock they were both in as they kind of just left everything behind and ran without even thinking. Ben is really changed at the end. At first, he struggled to even speak for himself and express his opinions. Towards the end, he was well spoken and could express what he thought well. I feel like the ending represented it well when he interrupted the wedding instead of watching it happen. I think it's a happy ending but a bit dumb as nothing was really thought out by Elaine or Ben.",3.5
The Graduate,A visual motif that recurs in the film is vertical stripes. The purpose of this motif is to show Ben as being trapped into this life that he doesn't want. Two examples of this is in his room the walls that have painted vertical lines and when his is at the zoo and they show him behind the bars. These vertical strips make him look like he is trapped in a prison that everyone is forcing him into.,2.5
The Graduate,In this film Mike Nichols uses the fish tank and the monkey exhibit to express how he is trapped in his own mind and can't escape. These examples further show how he does not know what he will do with his life and how he is always put under a lot of pressure by adults around him.,4.5
The Graduate,God this movie is awful. Main character is a DUNCE - so unpleasant.,1.0
The Graduate,"Leave it to Mike Nichols to use what is now a cliched ending and still be the only person to recognize that its not all that romantic. One of the few late 60s comedies (maybe the only one) that doesn't feel trapped in that era, probably due to all the inventive stylistic choices and Hoffman's entirely unconventional performance.",5.0
The Graduate,"Yk what's the sole purpose of any movie is that it should entertain u throughout and the graduate is a wholesome entertainer,it's not just excels in entertainment but other factors too,the acting of Dustin Hoffman feels so raw and effortless,the screenplay is very gripping and the music is superb.....This is a movie of 1967 but it didn't feel like an outdated one it's just so fun and has a high repeat value.",4.5
The Graduate,"One of 1967's best movies.
For a movie the is about consequences, it doesn't take it's self to seriously with a shar & witty screenplay.
And the soundtrack deserves kudos as well.",4.5
The Graduate,"Watched again in April 2023.   Dustin Hoffmann plays a stalker. Katherine Ross plays a co-dependent frat girl. Yeah, Anne Bancroft plays a love-starved, sex-starved middle age rich housewife. Everybody else just simply talks too much.  I honestly got tired of Dustin Hoffman doing nothing, lots of doing nothing. If I were ""Elaine"", I would have gotten a restraining order.
 
Maybe I liked it in 1967 because everyone raved about it.  I didn't know any better. In 2023 I still probably don't know any better, but I can now say that it is boring and much ado about nothing.    The ending was kinda neat, though.",3.0
The Graduate,30% rating ... I thought this was a sub-par coming-of-age film that hasn't aged that well.,1.5
The Grand Budapest Hotel,"Not many characters had real impact on a story. It seemed like it was happening to them. Outside of 2 main characters, it was uncommon to even see them having character. To many of them were expected to be carried by coolness factor. First 15-ish minutes of a movie to show us a life of a hotel... Witch was left be characters in 15th minute of a movie and was irrelevant ever since. Those sort of things you can see all over a place in this movie. Characters are dry. Jokes are unfunny. Plot is uncompelling. It seemed like they were trying to be like Pirates of a Caribbean but they did not had what it takes. Camera work and acting where great tho.",2.0
The Grand Budapest Hotel,"The grand Budapest hotel is a movie you spend half of very confused- but the payoff is so rewarding that by the ending you don't care anymore and will have thoroughly enjoyed yourself regardless 

It's one of those movies that's so engaging that you completely forget everything else 
11/10, by far a favorite",5.0
The Grand Budapest Hotel,One of my favourite movies of all time!,5.0
The Grand Budapest Hotel,In the Grand Budapest Hotel. Monsieur Gustave is characterized by being a man who shows compassion to his workers and staff of the hotel but he gets framed by another family and his arrested and has to escape with the help of zero so the way he is characterized and he ends up being killed by soldiers,3.5
The Grand Budapest Hotel,Probably my favourite Wes Anderson film,5.0
The Grand Budapest Hotel,Monsieur Gustave is a complicated character the direct characterization shows that he is very civilized and clean and does his best to make everything spiffy like the train scene but the indirect characterization is that he is really like an animal and deep down if he is in certain situations he'll lose his cool and become and entirely different person like he was raised on the and by the streets almost like in the prison scene I love this character,5.0
The Grand Budapest Hotel,"One of the most significant choices made by director Wes Anderson in ""The Grand Budapest Hotel"" was his attention to design and color choices. Anderson's decision to create a visually distinct aspect for the film, characterized by vibrant colors and detailed sets, was a crucial factor of the movie's success. This choice was significant because it not only served as a visual for the audience but also became an important part of the storytelling. The vivid colors design elements reinforced the film's unique tone, showing viewers in the unique universe of the Grand Budapest Hotel. It exemplifies Anderson's visual style, making it a visually memorable and rich piece of cinematic experience",3.0
The Grand Budapest Hotel,"In The Grand Budapest Hotel, monsieur Gustave is depicted as a character who is determined, dedicated, and willing to protect those that he cares about. When Madame. D unexpectedly passes away, her will is read, with Gustave receiving a priceless painting. The main antagonist of the movie, Dimitri, tells Gustave he will never get boy with Apple. After hearing this, Gustave decided to steal it to prevent Dimitri from getting it. This shows how he is determined. When Gustave becomes the main suspect for the murder of Madame. D, he is eventually arrested for fleeing the police in the Grand Budapest. He works with some fellow prisoners to escape the prison, even though they took a long time. This shows his dedication. He also cares for his lobby boy, Zero, preventing anyone from harming him, showing that he is willing to protect those that he cares about.",4.0
The Grand Budapest Hotel,"The Grand Budapest Hotel has some really cool film work and shots. First, the tracking shots were my favorite. At one point there was a chase from a bus all the was to a church and it was all tracking shots. This adds intensity to the chase and makes you feel like you're in it. Next, the symmetry. It's everywhere in the movie and it really is cool to see. No other film uses so much of it.",4.5
The Grand Budapest Hotel,"In The Grand Budapest Hotel, the most important directorial choice that Wes Anderson makes is the choice to tell a story, within a story, within a story. With the different timelines, and the different aspect ratios corresponding with the timelines, it gives a very unique feel to the film. The choice to do this was significant because it makes it easier to understand which part takes place during which time period. It also works well with Wes Anderson's directing style, considering the wackiness that takes place in the main story can be explained by it being told within a story, within a story. Overall, the way the movie was filmed was very unique and equally as entertaining.",4.5
The Grand Budapest Hotel,"I think the most important choice that Wes Anderson made when directing this film is in how he structured the story within another story. That choice shaped how the multiple narrative elements came together. Overall, it created a unique atmosphere within the movie, and the setting and actions of the characters within each narrative helped to set the distinction between narratives.",4.0
The Grand Budapest Hotel,This movie is great and in my opinion Wes Andersons best. In this he uses the stories inside each other to represent that that is truly what happens in the realm world and you most likely would never know it. An example in the movie would be in the first sequence that goes through 3 stories to tell another with the girl in reading the book written by another man who tells his story of how Zero tells him his story. It's wild and Wes Anderson controls it so well.,5.0
The Grand Budapest Hotel,"The grand Budapest hotel was directed by Wes Anderson, and there are several creative choices that he chose in the film. The most significant choice he made was to use different relationships to tell the movies different time periods",5.0
The Grand Budapest Hotel,I like how the movie started and ends with the 2 people talking but I extremely like how the director chose to tell a story within the movie and how he occasionally narrated parts of what was going on,4.0
The Grand Budapest Hotel,I feel like the most important choice made by Wes Anderson was the frame tales. It added to the experience of the movie and made the story telling much more interesting. It also gave the movie a unique feeling because of how many stories needed closure at the end and how he was able to successfully do it. It was significant because it was a new experience.,3.0
The Grand Budapest Hotel,Throughout the movie Anderson uses different frames in the different scenes. Anderson uses different frames from different time periods to tell us the different years that each scene took place. I think he chose to present it this way not only to make sure the audience could follow but to really add depth to the story and show that this wasn't something that just happened one weekend. This added to the movie because it made the story feel more complex and a deeper story.,3.5
The Grand Budapest Hotel,"I loved this movie, Wes Anderson is an amazing director and it really shows in this movie. If you think about the storytelling that's occurring, you realize that Wes is suggesting that stories are illusions that can be used to celebrate someone, or just remember them. Stories help the people who tell them cope with someone's death, by sharing their memory with others and keeping that person alive through storytelling. Zero tells the visitor the whole story of the grand Budapest hotel, in order to keep it alive and spread Gustaves and Agatha's memory. Zero talks about how he bought the hotel to remember his good times with Agatha, not Gustave. When Zero says ""He certainly sustained the illusion with a marvelous grace"" it made me think about how the film is basically all an illusion, looking into the past. When you see the grand Budapest hotel at the beginning, it almost looks fake because we are in the illusion of the past.",5.0
The Grand Budapest Hotel,I think the story telling over the story telling was really cool and I did think it was confusing because there was a lot going on at a time and that was just confusing for me but I thought the story telling on top on the story telling was what made it really good,2.5
The Grand Budapest Hotel,"Wes Anderson's use of camera angles in ""The Grand Budapest Hotel"" is nothing short of brilliant. He employs a variety of unique and meticulously planned shots that contribute to the film's distinctive visual style. Anderson often uses symmetrical framing, which creates a sense of order and balance in each scene. the director's choice of camera angles often complements the humor and absurdity of the story. Overall, Wes Anderson's mastery of camera angles in ""The Grand Budapest Hotel"" is a testament to his unique filmmaking style, which elevates the storytelling and immerses the audience in a visually captivating world.",5.0
The Grand Budapest Hotel,4. One of the most important director choices that stood out to me was how he always used bright colors in the hotel with their clothes and the bakery and everything. The only time he didn't use these was when the mood changed like whenever Serge was on screen or when he was in prison. I think it was really significant because it changed the mood of the story and made the movie more bright and exciting or more suspenseful and sad at certain times.,5.0
The Great Dictator,By far the best anti-war speech in the history of cinema... truly a great example for many generations.I'm still having a hard time realizing that the movie is out in 1940,5.0
